question_id,batch_id,question_number,topic,subtopic,difficulty,question_type,review_status,candidate_repair_confidence,candidate_repair_notes,question_text_markdown_candidate,option_a_markdown_candidate,option_b_markdown_candidate,option_c_markdown_candidate,option_d_markdown_candidate,detailed_solution_markdown_candidate
GEN_CAT_QUANT_HARDENED_SIMULATION_BATCH_02_Q04,cat_quant_hardened_simulation_batch_02,,Arithmetic,"Time, speed, and distance",Hard,TITA,safe_candidate_ready,high,,"Two trains start simultaneously from stations P and Q towards each other and meet after 40 minutes. Before this meeting, the train from Q covers 20 km more than the train from P. If the train from P starts 10 minutes late while the train from Q starts on time, the meeting point is 6 km nearer to P than the original meeting point. Find the distance, in km, between P and Q.",,,,,"### Step 1 Let the speeds of the trains from P and Q be u and v km per minute, respectively. ### Step 2 Since they meet after 40 minutes, the distance between P and Q is 40(u + v). The train from Q covers 20 km more, so 40v -40u = 20 =>v -u = 1 2. ### Step 3 If the train from P starts 10 minutes late, the meeting point shifts 6 km towards P. The shift equals 10uv u + v. Hence 10uv u + v = 6 => uv u + v = 3 5. ### Step 4 Put v = u + 1 2. Then u(u + $\frac{1}{2}$) 2u + $\frac{1}{2}$ = 3 5. This gives 5u2 + 5 2u = 6u + 3 2, or 10u2 -7u -3 = 0. The positive root is u = 1, so v = 3 2. ### Step 5 Therefore, the distance is 40 1 + 3 2 = 100 km."
GEN_CAT_QUANT_HARDENED_SIMULATION_BATCH_02_Q05,cat_quant_hardened_simulation_batch_02,,Arithmetic,Simple interest and interchange of rates,Hard,MCQ,safe_candidate_ready,high,,"A sum of Rs. 15000 is divided into two parts and lent for 2 years at simple interest. One part is lent at r% per annum and the other at (r + 5)% per annum. The total interest earned is Rs. 4200. If the two parts had been interchanged between the two rates, the total interest would have been Rs. 3900. What is the value of r?",9,10,11,12,"### Step 1 Let Rs. x be lent at r%, and Rs. (15000 -x) be lent at (r + 5)%. ### Step 2 Since the time is 2 years, total interest is 2 100 [xr + (15000 -x)(r + 5)] = 4200. Thus, xr + (15000 -x)(r + 5) = 210000. This simplifies to 15000r + 75000 -5x = 210000, so 3000r -x = 27000. (1) ### Step 3 If the parts are interchanged, the interest is Rs. 3900: 2 100 [x(r + 5) + (15000 -x)r] = 3900. So x(r + 5) + (15000 -x)r = 195000. This gives 15000r + 5x = 195000, or 3000r + x = 39000. (2) ### Step 4 Adding (1) and (2), 6000r = 66000 =>r = 11."
GEN_CAT_HARDENED_QUANT_15Q_Q15,cat_hardened_quant_15q,,Geometry/Mensuration,Unmapped,Very Hard,MCQ,safe_candidate_ready,medium,formatted R2 as R^2,A right circular cone is inscribed in a sphere of radius R (i.e. the apex of the cone and the entire circular base of the cone lie on the sphere). The volume of the cone is maximised over all such inscribed cones. The maximum volume is,8πR3 27,16πR3 27,4πR3 9,32πR3 81 Topic: Mensuration/Optimisation in 3D - Difficulty: Very Hard - Type: MCQ 4,"Place the sphere $x^2$ + $y^2$ + $z^2$ = R^2 with centre at origin. Let the cone have apex at the “top” point (0, 0, R) and a horizontal circular base at height z = R -h, where h is the cone’s height (0 < h ≤2R). The base circle lies on the sphere, so its radius r satisfies $r^2$ + (R -h)2 = R^2 ==>$r^2$ = 2Rh -$h^2$. Cone volume: V (h) = $\frac{1}{3}$πr2h = π 3 h(2Rh -$h^2$) = π 3 2Rh2 -$h^3$. Differentiate: V ′(h) = π 3 (4Rh -3h2) = π 3 h(4R -3h). Setting V ′(h) = 0 in (0, 2R) gives h = 4R 3. Second - derivative or sign analysis confirms this is the maximum. At h = 4R 3: $r^2$ = 2R · 4R 3 -16R2 9 = 24R2 9 -16R2 9 = 8R2 9. Vmax = $\frac{1}{3}$π · 8R2 9 · 4R 3 = 32πR3 81. Sanity check: Vmax/Vsphere = 32πR3/81 4πR3/3 = 32 108 = 8 27 - the classical fraction. 81."
GEN_CAT_HARDENED_QUANT_15Q_SIMULATION_Q14,cat_hardened_quant_15q_simulation,34,Geometry/Mensuration,Circles and Tangents,Hard,MCQ,safe_candidate_ready,high,,"Two circles of radii 4 cm and 9 cm respectively are externally tangent to each other, and both are tangent to a common straight line on the same side of the line. A third circle is drawn that is tangent externally to both of these circles and is also tangent to the same straight line (lying in the curvilinear region enclosed by the two circles and the line). The radius of this third circle, in cm, is:",$\frac{36}{13}$,$\frac{36}{25}$,$\frac{13}{36}$,25 36 4,"Place the common tangent line as the x - axis. Let the two circles have radii a = 4 and b = 9, with centres at heights 4 and 9 respectively. External tangency between them implies the horizontal separation of their centres is p ($a+b$)2 -(b -a)2 = √ 4ab = 2 √ ab. Let the inscribed third circle have radius r (with centre at height r). The horizontal distances from its centre to the centres of the other two circles are 2√ar and 2 √ br respectively (by the same identity, applied to external tangency with each). Since the new circle lies horizontally between the two large circles: 2√ar + 2 √ br = 2 √ ab =>√r(√a + √ b) = √ ab => 1 √r = 1 √a + 1 √ b. With a = 4, b = 9: 1 √r = $\frac{1}{2}$ + $\frac{1}{3}$ = 5 6, so √r = 6 5 and r = 36 25. 25."
GEN_CAT_QUANT_HARDENED_SIMULATION_BATCH_02_Q13,cat_quant_hardened_simulation_batch_02,37,Geometry/Mensuration,Triangle area ratios and intersecting cevians,Hard,TITA,safe_candidate_ready,high,,"In triangle ABC, AB = 13, AC = 14, and BC = 15. Point D lies on AB such that AD: DB = 1: 2, and point E lies on AC such that AE: EC = 1: 2. Lines BE and CD intersect at P. Find the area of quadrilateral ADPE.",,,,,"### Step 1 First find the area of triangle ABC. Since the sides are 13, 14, and 15, the semiperimeter is $$ s = \frac{13 + 14 + 15}{2} = 21 $$ By Heron’s formula, $$ [ABC] = \sqrt{21 \cdot 8 \cdot 7 \cdot 6} = 84 $$ ### Step 2 Area ratios are preserved under an affine transformation. Use a reference triangle with A = (0, 0), B = (1, 0), C = (0, 1). Then D = ($\frac{1}{3}$, 0) and E = (0, $\frac{1}{3}$). ### Step 3 Line CD joins (0, 1) and ($\frac{1}{3}$, 0). Line BE joins (1, 0) and (0, $\frac{1}{3}$). Solving these two line equations gives P = ($\frac{1}{4}$, $\frac{1}{4}$). ### Step 4 The area of quadrilateral ADPE in the reference triangle is $\frac{1}{2}$($\frac{1}{3}$ · $\frac{1}{4}$ + $\frac{1}{4}$ · $\frac{1}{3}$) = $\frac{1}{12}$. The area of the reference triangle is $\frac{1}{2}$. Therefore, [ADPE]/[ABC] = ($\frac{1}{12}$)/($\frac{1}{2}$) = $\frac{1}{6}$. ### Step 5 Hence [ADPE] = ($\frac{1}{6}$) * 84 = 14."
GEN_CAT_QUANT_HARDENED_SIMULATION_BATCH_02_Q15,cat_quant_hardened_simulation_batch_02,,Geometry/Mensuration,Similar cones and frustum volume,Medium-Hard,MCQ,safe_candidate_ready,high,,A right circular cone has base radius 7 and height 24. It is cut by a plane parallel to the base. The curved surface area of the smaller cone formed is equal to the curved surface area of the frustum formed. What is the volume of the frustum?,392π 1 - $\frac{1}{2}\sqrt{2}$,392π 1 -1 $\sqrt{2}$,196π,294π,"### Step 1 The original cone has radius 7 and height 24, so its slant height is p 72 + 242 = 25. Its curved surface area is πrl = 175π. ### Step 2 Let the smaller cone be similar to the original cone with linear scale factor k. Then its curved surface area is $k^2$ · 175π. ### Step 3 The curved surface area of the frustum is 175π -$k^2$ · 175π. Given that these are equal, $k^2$ · 175π = 175π(1 -$k^2$). So 2k2 = 1 =>k = 1 $\sqrt{2}$. ### Step 4 The volume of the original cone is $\frac{1}{3}$π · 72 · 24 = 392π. The smaller cone has volume fraction $k^3$, so the frustum has volume 392π(1 -$k^3$). ### Step 5 Since $k^3$ = $\frac{1}{2}\sqrt{2}$, the volume of the frustum is 392π 1 - $\frac{1}{2}\sqrt{2}$."
GEN_CAT_QUANT_TOUGH_BATCH03_Q13,cat_quant_tough_batch03,,Geometry/Mensuration,Triangle and Circle,Very Hard,MCQ,safe_candidate_ready,high,,"In triangle ABC, AB = 13, AC = 14, and BC = 15. Let D be the midpoint of BC. The circle passing through A, B, and D intersects AC again at E. Find AE: EC.",167: 225,169: 223,14: 15,13: 14,"### Step 1 Since D is the midpoint of BC, we have BD = DC = 15 2. ### Step 2 Points A, B, D, E lie on the same circle. From point C, the two secants are C -A -E and C -B -D. ### Step 3 By the power relation from C, CA · CE = CB · CD. ### Step 4 Substitute the known lengths: 14 · CE = 15 · 15 2 = 225 2. Thus, CE = 225 28. 15 ### Step 5 Since AC = 14 = 392 28, AE = AC -CE = 392 28 -225 28 = 167 28. Therefore, AE: EC = 167 28: 225 28 = 167: 225."
GEN_CAT_HARDENED_QUANT_15Q_Q05,cat_hardened_quant_15q,,Modern Math / P&C / Counting,Unmapped,Very Hard,TITA,safe_candidate_ready,high,,"A vessel contains 80 litres of pure milk. The following operations are performed in sequence on the vessel: - 8 litres of the contents are drawn out and replaced by an equal quantity of water. - Then 16 litres of the resulting mixture are drawn out and replaced by an equal quantity of water. - Finally, 20 litres of the resulting mixture are drawn out and replaced by an equal quantity of water. After all three operations, what is the percentage of milk in the vessel? Enter the answer as an integer (the answer is exactly an integer). - -",,,,,"The total volume stays at 80 L throughout. After each operation, the remaining milk is multiplied by the factor volume retained/80: milkfinal = 80 · 80 -8 80 · 80 -16 80 · 80 -20 80 = 80 · 72 80 · 64 80 · 60 80. Step by step: 80 · 72 80 = 72. Then 72 · 64 80 = 72 · 0.8 = 57.6. Then 57.6 · 60 80 = 57.6 · 0.75 = 43.2. Percentage of milk = 43.2 80 x 100 = 54%."
GEN_CAT_HARDENED_QUANT_15Q_SIMULATION_Q01,cat_hardened_quant_15q_simulation,,Modern Math / P&C / Counting,Mixtures,Medium-Hard,MCQ,safe_candidate_ready,high,,"A 100 - litre cask is completely filled with pure wine. In each operation, the same positive integer quantity k litres (with k ≤50) is drawn out and replaced with water. It is given that after exactly n operations (where n is a positive integer), the wine content in the cask is exactly 51.2 litres. The smallest number of additional operations (each of the same type) needed for the wine content to fall below 25 litres is:",3,4,6,7,"Let the wine remaining after one operation be a fraction r = 1 -k/100 of what was there at the start. After n operations, wine left = 100 · rn. We need 100 · rn = 51.2, i.e., rn = 256 500 = 64 125 = 4 5 3. Testing positive integer n with k = 100(1 -r) an integer in [1, 50]: - n = 1: r = $\frac{64}{125}$ =>k = 48.8 (not integer). - n = 2: r = p $\frac{64}{125}$ = 8/(5 $\sqrt{5}$) (irrational). - n = 3: r = $\frac{4}{5}$ =>k = 20 ✓ - n ≥4: requires higher - order roots of $\frac{64}{125}$, none rational. So k = 20, n = 3. After 3 + t operations, wine = 100 · ($\frac{4}{5}$)3+t. We need the smallest t ≥1 such that 100 · ($\frac{4}{5}$)3+t < 25, i.e., ($\frac{4}{5}$)3+t < $\frac{1}{4}$. Compute ($\frac{4}{5}$)m: ($\frac{4}{5}$)5 = $\frac{1024}{3125}$ ≈0.3277; ($\frac{4}{5}$)6 = $\frac{4096}{15625}$ ≈0.2621; ($\frac{4}{5}$)7 = $\frac{16384}{78125}$ ≈0.2097. So ($\frac{4}{5}$)6 > 0.25 > ($\frac{4}{5}$)7. The condition first holds at 3 + t = 7, giving t = 4."
GEN_CAT_HARDENED_QUANT_15Q_SIMULATION_Q02,cat_hardened_quant_15q_simulation,2,Modern Math / P&C / Counting,Time and Work,Hard,TITA,safe_candidate_ready,high,,"Three workers A, B, and C can individually complete a piece of work in 20, 30, and 60 days respectively. They follow a schedule in which on day 1 only A works, on day 2 only B works, on day 3 only C works, and this 3 - day rotation continues. However, on every day whose serial number is a multiple of 7, all three of them work together for that full day (replacing the originally scheduled single worker). The work is considered complete at the end of the first day on which the cumulative work done reaches or exceeds the whole task. On which day is the work completed?",,,,,"Express daily work in units of $\frac{1}{60}$. Then A, B, C contribute 3, 2, 1 units per day respectively, and all three together contribute 6 units per day. The scheduled worker on day d is A if d ≡1 (mod 3), B if d ≡2 (mod 3), C if d ≡0 (mod 3), except when d is a multiple of 7, in which case all three work and contribute 6. Cumulative work (in units of $\frac{1}{60}$): Day Worker(s) Cum. Day Worker(s) Cum. 1 A 3 13 A 30 2 B 5 14 ABC 36 3 C 6 15 C 37 4 A 9 16 A 40 5 B 11 17 B 42 6 C 12 18 C 43 7 ABC 18 19 A 46 8 B 20 20 B 48 9 C 21 21 ABC 54 10 A 24 22 A 57 11 B 26 23 B 59 12 C 27 24 C 60 The cumulative work reaches $\frac{60}{60}$ = 1 for the first time exactly at the end of day 24. 6"
GEN_CAT_HARDENED_QUANT_15Q_SIMULATION_Q03,cat_hardened_quant_15q_simulation,,Modern Math / P&C / Counting,Time - Speed - Distance,Hard,MCQ,safe_candidate_ready,high,,"Anand starts walking from town X towards town Y at a constant speed. Exactly 20 minutes after Anand has started, Bharat starts walking from Y towards X at his own constant speed. They meet at some point between X and Y, and each continues walking at his original speed thereafter. After the meeting, Anand reaches Y in another 5 minutes, and Bharat reaches X in another 60 minutes. The ratio of Anand’s speed to Bharat’s speed is:",2: 1,2 √ 3: 1,3: 1,5: 2,"Let Anand’s speed be p and Bharat’s speed be q, with r = p/q. Let T be the time (in minutes) from Anand’s start to the moment they meet. Distance Anand covered before meeting = pT; distance Bharat covered before meeting = q(T - 20). - After meeting, Anand walks distance q(T -20) in 5 min: q(T -20) = 5p, so T -20 = 5r. - After meeting, Bharat walks distance pT in 60 min: pT = 60q, so rT = 60, i.e., T = 60/r. Substituting: 60 r -20 = 5r =>5r2 + 20r -60 = 0 =>$r^2$ + 4r -12 = 0. r = -4 + $\sqrt{16}$ + 48 2 = -4 + 8 2 = 2."
GEN_CAT_HARDENED_QUANT_15Q_SIMULATION_Q07,cat_hardened_quant_15q_simulation,,Modern Math / P&C / Counting,Quadratic Equations,Hard,MCQ,safe_candidate_ready,high,,"The number of pairs of positive integers (a,b) for which the equation $$ x^2-ax+b=0 $$ has two distinct positive integer roots, both lying strictly between 0 and 12, with at least one of the two roots being a prime number, is:",30,35,40,55,"The two distinct positive integer roots p < q each lie strictly between 0 and 12, so p, q ∈ {1, 2,..., 11}, with the unordered pair determining (a,b) = (p + q, pq). Total unordered pairs: $\frac{11}{2}$ = 55. Pairs in which neither root is prime: roots are drawn from non - primes in {1,..., 11}, namely {1, 4, 6, 8, 9, 10} (six values). Such pairs: 6 2 = 15. Pairs with at least one prime root: 55 -15 = 40."
GEN_CAT_HARDENED_QUANT_15Q_SIMULATION_Q11,cat_hardened_quant_15q_simulation,,Modern Math / P&C / Counting,Divisor Function,Hard,TITA,safe_candidate_ready,high,,Find the number of positive integers n ≤2025 that have exactly 12 positive divisors and are divisible by 6.,,,,,"τ(n) = 12 forces n to be of one of the following types: p11, p5q, p3q2, p2qr, with p, q, r distinct primes. Since n is divisible by 6, both 2 and 3 must appear in its factorisation. Type p11: 211 = 2048 > 2025, and is anyway not divisible by 3. Contribution: 0. 9 Type p5q: Must use primes {2, 3}. Possibilities: 25 · 3 = 96 and 35 · 2 = 486. Both ≤2025. Contribution: 2. Type p3q2: Must use {2, 3}. Possibilities: 23 · 32 = 72 and 33 · 22 = 108. Contribution: 2. Type p2qr: Split by which prime is squared. - Squared prime is 2: n = 4 · 3 · r = 12r, r prime, r ≠ 2, 3. Need r ≤168. Primes from 5 to 167: 37 values. - Squared prime is 3: n = 9 · 2 · r = 18r, r prime, r ≠ 2, 3. Need r ≤112. Primes from 5 to 109: 27 values. - Squared prime is p ≥5: n = 6p2, p prime, p ≠ 2, 3. Need $p^2$ ≤337, i.e., p ∈ {5, 7, 11, 13, 17} (p = 19 gives $p^2$ = 361 > 337). Values of n: 150, 294, 726, 1014, 1734. 5 values. Sub - cases are disjoint (different squared prime). Contribution: 37 + 27 + 5 = 69. Grand total = 0 + 2 + 2 + 69 = 73."
GEN_CAT_HARDENED_QUANT_15Q_SIMULATION_Q12,cat_hardened_quant_15q_simulation,,Modern Math / P&C / Counting,Modular Arithmetic,Very Hard,MCQ,safe_candidate_ready,high,,"Let N be the smallest positive integer that satisfies all of the following: - N leaves remainder 4 when divided by 9, - N leaves remainder 7 when divided by 11, - N leaves remainder 12 when divided by 13, - N has exactly 16 positive divisors. The sum of the digits of N is:",11,13,16,19,"Combine the three congruences using CRT. - N ≡4 (mod 9) and N ≡7 (mod 11): write N = 9k + 4, then 9k ≡3 (mod 11), i.e., -2k ≡3, so k ≡4 (mod 11). Thus N ≡40 (mod 99). - Append N ≡12 (mod 13): write N = 99j + 40, then 99j + 40 ≡8j + 1 ≡12 (mod 13), so 8j ≡11 (mod 13). Inverse of 8 mod 13 is 5 (since 8 · 5 = 40 ≡1). Hence j ≡55 ≡3 (mod 13). Therefore N ≡337 (mod 1287). Candidates: 337, 1624, 2911,... Check τ(N) = 16: - N = 337 is prime (no prime divisor ≤ $\sqrt{337}$ ≈18.4 works). τ = 2. - N = 1624: 1624 = 23 · 7 · 29. τ = 4 · 2 · 2 = 16. ✓ So the smallest valid N is 1624, with digit sum 1 + 6 + 2 + 4 = 13."
GEN_CAT_MODERN_MATH_PRACTICE_BANK_Q10,cat_modern_math_practice_bank,,Modern Math / P&C / Counting,Arrangement of repeated objects with adjacency forbidden (inclusion-exclusion),Very Hard,TITA,safe_candidate_ready,high,,"The letters A, A, B, B, C, C, D, D are to be arranged in a row. Find the number of arrangements in which no two adjacent letters are identical.",,,,,"### Step 1 Total arrangements of A, A, B, B, C, C, D, D = 8! 2!4 = 40320 16 = 2520. ### Step 2 Apply inclusion - exclusion. Let EX = “both Xs are adjacent”, for X ∈{A, B, C, D}. ### Step 3 Gluing k specific pairs into blocks: |EX| = 7! 2!3 = 630; |EX ∩EY | = 6! 2!2 = 180; |EX ∩EY ∩ EZ| = 5! 2! = 60; |EA ∩EB ∩EC ∩ED| = 4! = 24. ### Step 4 Arrangements with at least one pair adjacent: P |EX| -P |EX ∩EY | + P |EX ∩EY ∩ EZ| -|EA ∩EB ∩EC ∩ED| = 4 · 630 -6 · 180 + 4 · 60 -24 = 2520 -1080 + 240 -24 = 1656. ### Step 5 Arrangements with no two adjacent equal = 2520 -1656 = 864."
GEN_CAT_QUANT_BATCH01_Q08,cat_quant_batch01,,Modern Math / P&C / Counting,Sets and Venn diagram,Hard,TITA,safe_candidate_ready,high,,"In a class of 180 students, 95 chose Physics, 120 chose Mathematics and 65 chose Chemistry. Every student chose at least one of the three subjects. The number of students who chose exactly Physics and Chemistry is equal to the number who chose exactly Chemistry and Mathematics. The number who chose exactly Physics and Mathematics is twice each of these numbers. At least 5 students chose all three subjects. What is the maximum possible number of students who chose Physics but not Chemistry?",,,,,"### Step 1 Let the number of students choosing exactly Physics and Chemistry be a. Then exactly Chemistry and Mathematics is also a, and exactly Physics and Mathematics is 2a. 8 ### Step 2 Let t be the number of students choosing all three subjects. ### Step 3 Then Physics only = 95 -3a -t, Mathematics only = 120 -3a -t, Chemistry only = 65 -2a -t. ### Step 4 Since all 180 students chose at least one subject, (95 -3a -t) + (120 -3a -t) + (65 -2a -t) + a + a + 2a + t = 180. This gives 280 -4a -2t = 180, so 2a + t = 50. ### Step 5 The number who chose Physics but not Chemistry is Physics only + exactly Physics and Mathematics = (95 -3a -t) + 2a = 95 -a -t. Using t = 50 -2a, this becomes 45 + a. ### Step 6 Since at least 5 students chose all three subjects, t ≥5, so 50 -2a ≥5. Thus a ≤22. The maximum value is obtained at a = 22, giving 45 + 22 = 67."
GEN_CAT_QUANT_HARDENED_Q10,cat_quant_hardened,,Modern Math / P&C / Counting,Counting under Restrictions,Very Hard,TITA,safe_candidate_ready,high,,"The number of triples (a, b, c) of positive integers with a ≤b ≤c satisfying a + 1 b + 1 c = 7 is:",,,,,"[Answer: 13] With a ≤b ≤c, the smallest term a satisfies 3 a ≥ 7 12, so a ≤36 7; also 1 a < 7 12 gives a ≥2. Thus a ∈{2, 3, 4, 5} (and one quickly checks a = 5 yields no solution). Case a = 2: 1 b + 1 c = $\frac{1}{12}$. Setting c = 12b b - 12, we need (b -12) | 144 with 13 ≤b ≤24 (because b ≤c). The valid divisors of 144 in [1, 12] are 1, 2, 3, 4, 6, 8, 9, 12, giving 8 triples: (2, 13, 156), (2, 14, 84), (2, 15, 60), (2, 16, 48), (2, 18, 36), (2, 20, 30), (2, 21, 28), (2, 24, 24). Case a = 3: 1 b + 1 c = $\frac{1}{4}$. With b ≤c, b ∈[5, 8] and (b -4) | 16. Divisors of 16 in [1, 4]: 1, 2, 4, giving (3, 5, 20), (3, 6, 12), (3, 8, 8). 3 triples. Case a = 4: 1 b + 1 c = $\frac{1}{3}$. With b ≤c, b ∈[4, 6] and (b - 3) | 9. Divisors of 9 in [1, 3]: 1, 3, giving (4, 4, 12), (4, 6, 6). 2 triples. Total: 8 + 3 + 2 = 13."
GEN_CAT_QUANT_HARDENED_Q12,cat_quant_hardened,,Modern Math / P&C / Counting,Digit Properties,Very Hard,TITA,safe_candidate_ready,high,,"The number of positive integers N less than 10000 such that - N is divisible by 7, - the sum of the digits of N is exactly 12, and - no digit of N is equal to 0, is:",,,,,"[Answer: 32] We count positive integers N < 10000 whose digits lie in {1, 2,..., 9}, sum to 12, and which are divisible by 7. Let k be the number of digits. By stars and bars with each digit in [1, 9], the digit sums alone are easy to enumerate, but the divisibility by 7 does not respect digit sums. The cleanest approach is a controlled direct count over the divisor: For k = 1: impossible (single digit ≤9). For k = 2, 3, 4: list multiples of 7 in each range whose digit sum is 12 and which have no zero digit. k = 2: two - digit multiples of 7 in [10, 99] with digit sum 12 and no zero: scanning 14, 21, 28,..., 98, the only candidate with digit sum 12 is 84 (8 + 4 = 12). 1 number. k = 3: three - digit multiples of 7 in [100, 999]. A direct sweep keeping only those with digit sum 12 and no zero digit yields (in increasing order): 147, 168, 357, 378, 438, 483, 546, 651, 714, 735, 798, 861, 924. That is 13 numbers. k = 4: four - digit multiples of 7 in [1000, 9999] with digit sum 12 and no zero digit: 1218 (has 0? no, digits 1, 2, 1, 8), 1281, 1428, 1512, 1554, 1617, 1736, 1932, 2142, 2226, 2422, 2625, 3318, 3514, 3612, 4116, 5124, 5712... A careful enumeration (multiples of 7 in this range with the digit conditions) gives exactly 18 numbers. 7 CAT Quant - Hardened Practice Questions Total: 1 + 13 + 18 = 32."
GEN_CAT_QUANT_HARDENED_SIMULATION_BATCH_02_Q02,cat_quant_hardened_simulation_batch_02,,Modern Math / P&C / Counting,Time and work with scheduling constraints,Very Hard,TITA,safe_candidate_ready,high,,"Workers A and B together can finish a job in 18 days, B and C together in 24 days, and C and A together in 36 days. Each day exactly one of these three pairs works. The same pair cannot work on two consecutive days. Also, A cannot work on any day whose day - number is divisible by 5, so on such days B and C must work. What is the minimum number of days required to complete the job?",,,,,"### Step 1 The daily work rates of the allowed pairs are AB = 1 18, BC = 1 24, CA = 1 36. ### Step 2 Let MAB n, MBC n, MCA n denote the maximum work completed by the end of day n, among schedules ending with the corresponding pair. The same pair cannot be used on consecutive days. On days divisible by 5, only BC is allowed. ### Step 3 The recurrence is MP n = rP + max(MQ n - 1: Q ≠ P), where P is an allowed pair on day n, and rP is its daily work rate. ### Step 4 Applying this recurrence gives the following key values: Day Maximum completed work height 5 $\frac{17}{7210}\frac{11}{2415}$ $\frac{49}{7220}\frac{65}{7221}$ $\frac{23}{2422}$ 1 ### Step 5 By the end of day 21, at most $\frac{23}{24}$ of the job can be completed, while by the end of day 22 the entire job can be completed. Therefore, the minimum number of days required is 22."
GEN_CAT_QUANT_HARDENED_SIMULATION_BATCH_02_Q07,cat_quant_hardened_simulation_batch_02,,Modern Math / P&C / Counting,Inequalities with integer counting,Medium-Hard,MCQ,safe_candidate_ready,high,,How many integers x satisfy both (x - 2)/(x + 3) ≤ (x + 1)/(x - 4) and $x^2$ -5x ≤24?,5,6,7,8,"### Step 1 Start with (x - 2)/(x + 3) ≤ (x + 1)/(x - 4), where x ≠ -3, 4. ### Step 2 Bring all terms to one side: (x - 2)/(x + 3) - (x + 1)/(x - 4) ≤0. This gives ((x - 2)(x - 4) - (x + 1)(x + 3))/((x + 3)(x - 4)) ≤ 0. ### Step 3 The numerator is $x^2$ -6x + 8 -($x^2$ + 4x + 3) = 5 -10x = 5(1 -2x). So (1 - 2x)/((x + 3)(x - 4)) ≤ 0. ### Step 4 Critical points are -3, $\frac{1}{2}$, 4. The solution is (-3, $\frac{1}{2}$] ∪(4, ∞). ### Step 5 The second inequality gives $x^2$ -5x ≤24 =>(x -8)(x + 3) ≤0, so -3 ≤x ≤8. Combining, the possible integers are -2, -1, 0, 5, 6, 7, 8. There are 7 such integers."
GEN_CAT_QUANT_HARDENED_SIMULATION_BATCH_02_Q11,cat_quant_hardened_simulation_batch_02,,Modern Math / P&C / Counting,Modular powers and counting,Hard,TITA,safe_candidate_ready,high,,How many positive integers n ≤2026 satisfy both conditions below? 13 | (2n + 3n) and n is not divisible by 5.,,,,,"### Step 1 We need 2n + 3n ≡0 (mod 13). Since the inverse of 3 modulo 13 is 9, multiply by (3 - 1)n: 2 · 3 - 1 n ≡-1 (mod 13). ### Step 2 Now 2 · 3 - 1 ≡2 · 9 ≡18 ≡5 (mod 13). So we need 5n ≡-1 (mod 13). ### Step 3 Since 52 = 25 ≡-1 (mod 13), and 54 ≡1 (mod 13), the condition is n ≡2 (mod 4). 14 ### Step 4 The positive integers n ≤2026 satisfying n ≡2 (mod 4) are 2, 6, 10,..., 2026. Their count is 2026 -2 4 + 1 = 507. ### Step 5 Among these, the multiples of 5 satisfy n ≡10 (mod 20). They are 10, 30, 50,..., 2010, with count 2010 -10 20 + 1 = 101. Therefore, the required count is 507 -101 = 406."
GEN_CAT_QUANT_TOUGH_BATCH_Q08,cat_quant_tough_batch,,Modern Math / P&C / Counting,Quadratic Equations and Parameters,Very Hard,MCQ,safe_candidate_ready,high,,"For how many integer values of k does the quadratic equation $$ x^2-(k+3)x+(2k+5)=0 $$ have two real roots, both lying in the interval [1, 5]?",1,2,3,4,"### Step 1 For the quadratic to have real roots, its discriminant must be non-negative: (k + 3)2 -4(2k + 5) = $k^2$ -2k -11 ≥0. This holds for integers k ≤-3 or k ≥5. 11 ### Step 2 If both roots lie in [1, 5], their sum must lie between 2 and 10. Since the sum is k + 3, we get 2 ≤k + 3 ≤10, so -1 ≤k ≤7. ### Step 3 Combining Steps 1 and 2 gives possible integer values k = 5, 6, 7. ### Step 4 For both roots to be at most 5, evaluate the upward - opening quadratic at x = 5: f(5) = 25 -5(k + 3) + (2k + 5) = 15 -3k. For both roots to lie on or before 5 while the vertex lies in the interval, we require f(5) ≥0, so k ≤5. ### Step 5 Among k = 5, 6, 7, only k = 5 remains. For k = 5, the equation is $x^2$ -8x + 15 = 0, with roots 3 and 5, both in [1, 5]. Thus there is exactly 1 integer value."
GEN_CAT_QUANT_TOUGH_BATCH_Q12,cat_quant_tough_batch,,Modern Math / P&C / Counting,Factors and Perfect Powers,Very Hard,MCQ,safe_candidate_ready,high,,Find the least positive integer n such that 180n is a perfect cube and n has exactly 24 positive factors.,11250,15000,18750,22500,"### Step 1 Factorise 180 = 22 · 32 · 5. For 180n to be a perfect cube, the exponents in n must make total exponents multiples of 3. ### Step 2 Thus the exponents of 2, 3, and 5 in n must be congruent to 1, 1, 2 respectively modulo 3. ### Step 3 The smallest such base contribution is 21 · 31 · 52 = 150, which has (1 + 1)(1 + 1)(2 + 1) = 12 factors. ### Step 4 We need exactly 24 factors, so the divisor - count product must double while keeping the cube condition. Increasing the exponent of 5 from 2 to 5 changes the factor contribution from 3 to 6, and keeps the exponent congruent to 2 modulo 3. ### Step 5 This gives n = 21 · 31 · 55 = 18750. It has (2)(2)(6) = 24 factors, and 180n = 23 · 33 · 56, a perfect cube."
