record_type,match_class,score,latex_question_id,old_question_id,source_tex_file,source_question_number,old_batch_id,old_question_number,source_score,topic_score,type_score,text_score,math_score,number_score,option_score,answer_score,solution_score,notes
latex_match,medium_confidence_candidate,0.4881,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q020,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q06,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,20,cat_quant_tough_end_practice_batch,6,0.5200,0.0000,0.0000,0.4814,0.6250,0.5000,1.0000,1.0000,0.4549,source=0.52; topic=0.00; type=0.00; text=0.48; math=0.63; numbers=0.50; options=1.00; answer=1.00; solution=0.45; source-batch-related
latex_match,low_confidence_candidate,0.4557,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q021,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,21,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.5422,0.5556,0.1250,0.0000,1.0000,0.4028,source=0.52; topic=0.00; type=1.00; text=0.54; math=0.56; numbers=0.13; options=0.00; answer=1.00; solution=0.40; source-batch-related
latex_match,medium_confidence_candidate,0.5201,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q022,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q09,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,22,cat_quant_tough_end_practice_batch,9,0.5200,0.0000,1.0000,0.6521,0.8571,0.2000,0.0000,1.0000,0.5734,source=0.52; topic=0.00; type=1.00; text=0.65; math=0.86; numbers=0.20; options=0.00; answer=1.00; solution=0.57; source-batch-related
latex_match,medium_confidence_candidate,0.4846,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q023,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q12,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,23,cat_quant_verified_practice_batch_01,12,0.5200,0.0000,1.0000,0.4860,0.8333,0.2857,0.0000,1.0000,0.5997,source=0.52; topic=0.00; type=1.00; text=0.49; math=0.83; numbers=0.29; options=0.00; answer=1.00; solution=0.60; source-batch-related
latex_match,medium_confidence_candidate,0.4813,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q024,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q14,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,24,cat_quant_verified_practice_batch_01,14,0.5200,0.0000,0.0000,0.7414,0.6364,0.5000,0.0000,1.0000,0.6355,source=0.52; topic=0.00; type=0.00; text=0.74; math=0.64; numbers=0.50; options=0.00; answer=1.00; solution=0.64; source-batch-related
latex_match,medium_confidence_candidate,0.5052,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q025,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q08,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,25,cat_quant_verified_practice_batch_01,8,0.5200,0.0000,0.0000,0.7706,0.8333,0.5714,0.0000,1.0000,0.5132,source=0.52; topic=0.00; type=0.00; text=0.77; math=0.83; numbers=0.57; options=0.00; answer=1.00; solution=0.51; source-batch-related
latex_match,medium_confidence_candidate,0.5608,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q026,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,26,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.7419,0.8333,0.4286,0.0000,1.0000,0.6189,source=0.52; topic=0.00; type=1.00; text=0.74; math=0.83; numbers=0.43; options=0.00; answer=1.00; solution=0.62; source-batch-related
latex_match,medium_confidence_candidate,0.4739,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q027,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q08,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,27,cat_quant_verified_practice_batch_01,8,0.5200,0.0000,0.0000,0.6762,0.5714,0.7143,0.0000,1.0000,0.5598,source=0.52; topic=0.00; type=0.00; text=0.68; math=0.57; numbers=0.71; options=0.00; answer=1.00; solution=0.56; source-batch-related
latex_match,medium_confidence_candidate,0.5069,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q028,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q12,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,28,cat_quant_verified_practice_batch_01,12,0.5200,0.0000,1.0000,0.6178,0.6667,0.3333,0.0000,1.0000,0.5717,source=0.52; topic=0.00; type=1.00; text=0.62; math=0.67; numbers=0.33; options=0.00; answer=1.00; solution=0.57; source-batch-related
latex_match,medium_confidence_candidate,0.4817,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q029,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q14,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,29,cat_quant_verified_practice_batch_01,14,0.5200,0.0000,0.0000,0.6267,0.5556,0.0000,1.0000,1.0000,0.5254,source=0.52; topic=0.00; type=0.00; text=0.63; math=0.56; numbers=0.00; options=1.00; answer=1.00; solution=0.53; source-batch-related
latex_match,medium_confidence_candidate,0.4954,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q030,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,30,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.6358,0.6667,0.1250,0.0000,1.0000,0.5883,source=0.52; topic=0.00; type=1.00; text=0.64; math=0.67; numbers=0.13; options=0.00; answer=1.00; solution=0.59; source-batch-related
latex_match,high_confidence_match,0.4883,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q031,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,31,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.7137,0.7143,0.5000,0.0000,0.0000,0.5783,source=0.52; topic=0.00; type=1.00; text=0.71; math=0.71; numbers=0.50; options=0.00; answer=0.00; solution=0.58; source-batch-related
latex_match,medium_confidence_candidate,0.5021,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q032,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,32,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.6580,0.8333,0.0000,0.0000,1.0000,0.5343,source=0.52; topic=0.00; type=1.00; text=0.66; math=0.83; numbers=0.00; options=0.00; answer=1.00; solution=0.53; source-batch-related
latex_match,medium_confidence_candidate,0.4772,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q033,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_2_Q04,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,33,cat_quant_verified_practice_batch_01_2,33,1.0000,0.0000,0.0000,0.5867,0.5000,0.5000,0.0000,0.0000,0.5135,source=1.00; topic=0.00; type=0.00; text=0.59; math=0.50; numbers=0.50; options=0.00; answer=0.00; solution=0.51; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5140,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q034,GEN_CAT_HARDENED_QUANT_15Q_SIMULATION_Q14,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,34,cat_hardened_quant_15q_simulation,34,1.0000,0.0000,0.0000,0.7152,0.5000,0.5000,0.0000,0.0000,0.6291,source=1.00; topic=0.00; type=0.00; text=0.72; math=0.50; numbers=0.50; options=0.00; answer=0.00; solution=0.63; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.4694,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q035,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q11,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,35,cat_quant_verified_practice_batch_01,11,0.5200,0.0000,0.0000,0.6996,0.7000,0.4000,0.0625,1.0000,0.5461,source=0.52; topic=0.00; type=0.00; text=0.70; math=0.70; numbers=0.40; options=0.06; answer=1.00; solution=0.55; source-batch-related
latex_match,medium_confidence_candidate,0.4742,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q036,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,36,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.5401,0.8333,0.0000,0.0250,1.0000,0.5220,source=0.52; topic=0.00; type=1.00; text=0.54; math=0.83; numbers=0.00; options=0.03; answer=1.00; solution=0.52; source-batch-related
latex_match,medium_confidence_candidate,0.5052,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q037,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q12,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,37,cat_quant_verified_practice_batch_01,12,0.5200,0.0000,1.0000,0.6105,0.6667,0.3333,0.0000,1.0000,0.5736,source=0.52; topic=0.00; type=1.00; text=0.61; math=0.67; numbers=0.33; options=0.00; answer=1.00; solution=0.57; source-batch-related
latex_match,low_confidence_candidate,0.4491,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q038,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,38,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.5904,0.8571,0.2857,0.0000,0.0000,0.5105,source=0.52; topic=0.00; type=1.00; text=0.59; math=0.86; numbers=0.29; options=0.00; answer=0.00; solution=0.51; source-batch-related
latex_match,medium_confidence_candidate,0.5199,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q039,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q07,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,39,cat_quant_verified_practice_batch_01,7,0.5200,0.0000,1.0000,0.6358,0.8571,0.2500,0.0000,1.0000,0.5698,source=0.52; topic=0.00; type=1.00; text=0.64; math=0.86; numbers=0.25; options=0.00; answer=1.00; solution=0.57; source-batch-related
latex_match,medium_confidence_candidate,0.4817,LATEX_CAT_QUANT_CAT_QUANT_PRACTICE_POOL_ROKXV_Q040,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Practice_Pool.tex,40,cat_quant_verified_practice_batch_01,6,0.5200,0.0000,1.0000,0.5224,0.8333,0.1667,0.0000,1.0000,0.5388,source=0.52; topic=0.00; type=1.00; text=0.52; math=0.83; numbers=0.17; options=0.00; answer=1.00; solution=0.54; source-batch-related
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q001,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q01,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,1,cat_quant_tough_end_practice_batch,1,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q002,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q02,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,2,cat_quant_tough_end_practice_batch,2,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q003,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q03,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,3,cat_quant_tough_end_practice_batch,3,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q004,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q04,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,4,cat_quant_tough_end_practice_batch,4,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q005,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q05,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,5,cat_quant_tough_end_practice_batch,5,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q006,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q06,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,6,cat_quant_tough_end_practice_batch,6,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q007,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q07,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,7,cat_quant_tough_end_practice_batch,7,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q008,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q08,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,8,cat_quant_tough_end_practice_batch,8,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q009,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q09,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,9,cat_quant_tough_end_practice_batch,9,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.4874,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q010,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,10,cat_quant_verified_practice_batch_01,4,0.5200,0.0000,1.0000,0.6923,0.8333,0.4286,0.0000,0.0000,0.5940,source=0.52; topic=0.00; type=1.00; text=0.69; math=0.83; numbers=0.43; options=0.00; answer=0.00; solution=0.59; source-batch-related
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q011,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q11,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,11,cat_quant_tough_end_practice_batch,11,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q012,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q12,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,12,cat_quant_tough_end_practice_batch,12,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q013,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q13,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,13,cat_quant_tough_end_practice_batch,13,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5374,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q014,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q02,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,14,cat_quant_tough_end_practice_batch,2,0.6800,0.0000,1.0000,0.6375,0.6250,0.2500,0.0000,1.0000,0.5402,source=0.68; topic=0.00; type=1.00; text=0.64; math=0.63; numbers=0.25; options=0.00; answer=1.00; solution=0.54; source-file-match; source-batch-related
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_N2MHJ_Q015,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q15,content/cat/practice/latex_sources/CAT_Quant_Tough_End_Practice_Batch.tex,15,cat_quant_tough_end_practice_batch,15,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5150,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q001,GEN_CAT_QUANT_TOUGH_END_PRACTICE_BATCH_Q01,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,1,cat_quant_tough_end_practice_batch,1,0.8600,0.0000,0.0000,0.6230,0.5714,0.3750,0.0000,1.0000,0.6443,source=0.86; topic=0.00; type=0.00; text=0.62; math=0.57; numbers=0.38; options=0.00; answer=1.00; solution=0.64; source-batch-related; question-number-match
latex_match,exact_match,0.7400,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q002,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q02,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,2,cat_quant_verified_practice_batch_01,2,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q003,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q03,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,3,cat_quant_verified_practice_batch_01,3,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.6141,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q004,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q04,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,4,cat_quant_verified_practice_batch_01,4,1.0000,0.0000,1.0000,0.6645,0.5714,0.2222,0.0000,1.0000,0.6129,source=1.00; topic=0.00; type=1.00; text=0.66; math=0.57; numbers=0.22; options=0.00; answer=1.00; solution=0.61; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5187,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q005,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,5,cat_quant_verified_practice_batch_01,6,0.6800,0.0000,1.0000,0.5280,0.7143,0.2000,0.0556,1.0000,0.5666,source=0.68; topic=0.00; type=1.00; text=0.53; math=0.71; numbers=0.20; options=0.06; answer=1.00; solution=0.57; source-file-match; source-batch-related
latex_match,exact_match,0.8900,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q006,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q06,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,6,cat_quant_verified_practice_batch_01,6,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8100,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q007,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q07,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,7,cat_quant_verified_practice_batch_01,7,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,source=1.00; topic=0.00; type=1.00; text=1.00; math=1.00; numbers=1.00; options=0.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,exact_match,0.8200,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q008,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_02_TOUGH_Q08,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,8,cat_quant_verified_practice_batch_02_tough,8,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,source=1.00; topic=0.00; type=0.00; text=1.00; math=1.00; numbers=1.00; options=1.00; answer=1.00; solution=1.00; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5007,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q009,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q14,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,9,cat_quant_verified_practice_batch_01,14,0.6800,0.0000,0.0000,0.7619,0.7000,0.1250,0.0000,1.0000,0.6944,source=0.68; topic=0.00; type=0.00; text=0.76; math=0.70; numbers=0.13; options=0.00; answer=1.00; solution=0.69; source-file-match; source-batch-related
latex_match,medium_confidence_candidate,0.5404,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q010,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q12,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,10,cat_quant_verified_practice_batch_01,12,0.6800,0.0000,1.0000,0.6570,0.8333,0.0000,0.0000,1.0000,0.5777,source=0.68; topic=0.00; type=1.00; text=0.66; math=0.83; numbers=0.00; options=0.00; answer=1.00; solution=0.58; source-file-match; source-batch-related
latex_match,exact_match,0.5547,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q011,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q11,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,11,cat_quant_verified_practice_batch_01,11,1.0000,0.0000,0.0000,0.7045,0.4000,0.4000,0.0000,1.0000,0.6137,source=1.00; topic=0.00; type=0.00; text=0.70; math=0.40; numbers=0.40; options=0.00; answer=1.00; solution=0.61; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5350,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q012,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q12,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,12,cat_quant_verified_practice_batch_01,12,1.0000,0.0000,1.0000,0.6204,0.6000,0.1667,0.0000,0.0000,0.4635,source=1.00; topic=0.00; type=1.00; text=0.62; math=0.60; numbers=0.17; options=0.00; answer=0.00; solution=0.46; source-file-match; source-batch-related; question-number-match
latex_match,medium_confidence_candidate,0.5504,LATEX_CAT_QUANT_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_1_C5CWU_Q013,GEN_CAT_QUANT_VERIFIED_PRACTICE_BATCH_01_Q13,content/cat/practice/latex_sources/CAT_Quant_Verified_Practice_Batch_01 (1).tex,13,cat_quant_verified_practice_batch_01,13,1.0000,0.0000,1.0000,0.5399,0.8000,0.3750,0.0000,0.0000,0.5351,source=1.00; topic=0.00; type=1.00; text=0.54; math=0.80; numbers=0.38; options=0.00; answer=0.00; solution=0.54; source-file-match; source-batch-related; question-number-match
